基金碼,年月日,基金統編,幣別,淨值(元)
T2541C 永豐新興企業債AC,2017/08/25,31909604C,RMB,2.4203
T2541D 永豐新興企業債BC,2017/08/25,31909604D,RMB,2.2726
T2553A 永豐人幣債券 A,2017/08/25,42267705A,NTD,9.3705
T2553B 永豐人幣債券 B,2017/08/25,42267705B,NTD,8.5347
T2553C 永豐人幣債券AC,2017/08/25,42267705C,RMB,10.6031
T2553D 永豐人幣債券BC,2017/08/25,42267705D,RMB,9.7191
T2621A 中信全新市策債 A,2017/08/25,31996797A,NTD,10.4576
T2621B 中信全新市策債 B,2017/08/25,31996797B,NTD,8.2745
T2643A 中信全球短高債A,2017/08/25,42458697A,NTD,9.8652
T2643B 中信全球短高債B,2017/08/25,42458697B,NTD,9.7062
T2643C 中信全球短高債A$,2017/08/25,42458697C,USD,10.1664
T2643D 中信全球短高債B$,2017/08/25,42458697D,USD,10.0045
T2648A 中信六年新債,2017/08/25,42522924A,NTD,9.9798
T2648B 中信六年新債$,2017/08/25,42522924B,USD,9.9887
T2650A 中信雄鷹新市債A,2017/08/25,42530065A,NTD,9.9996
T2650B 中信雄鷹新市債B,2017/08/25,42530065B,NTD,10.0031
T2650C 中信雄鷹新市債A$,2017/08/25,42530065C,USD,10.0051
T2650D 中信雄鷹新市債B$,2017/08/25,42530065D,USD,10.0051
T2724A 宏利亞太入A,2017/08/25,25630146A,NTD,12.0763
T2724B 宏利亞太入B,2017/08/25,25630146B,NTD,9.213
T2724C 宏利亞太入C,2017/08/25,25630146C,NTD,11.2635
T2724D 宏利亞太入A CNY,2017/08/25,25630146D,RMB,2.793
T2724E 宏利亞太入C CNY,2017/08/25,25630146E,RMB,2.4776
T2727A 宏利新興市場高-A,2017/08/25,26258187A,NTD,12.6898
T2727B 宏利新興市場高-B,2017/08/25,26258187B,NTD,8.1281
T2727C 宏利新興高收債-C,2017/08/25,26258187C,NTD,10.1711
T2727D 宏利新興市場高AC,2017/08/25,26258187D,RMB,2.7986
T2727E 宏利新興高收債CC,2017/08/25,26258187E,RMB,2.2514
T2727F 宏利新興市場高AA,2017/08/25,26258187F,AUD,0.9307
T2727G 宏利新興高收債CA,2017/08/25,26258187G,AUD,0.3746
T2727H 宏利新興市場高A$,2017/08/25,26258187H,USD,0.4123
T2727J 宏利新興高收債C$,2017/08/25,26258187I,USD,0.3272
T2729A 宏利中高債A-USD,2017/08/25,26325600A,USD,12.4621
T2729B 宏利中高債B-USD,2017/08/25,26325600B,USD,10.111
T2729C 宏利中高債A-CNY,2017/08/25,26325600C,RMB,83.4683
T2729D 宏利中高債 B-CNY,2017/08/25,26325600D,RMB,68.2475
T2730A 宏利中離債 A,2017/08/25,26389097A,NTD,10.5775
T2730B 宏利中離債 B,2017/08/25,26389097B,NTD,9.0407
T2730C 宏利中離債 A-CNY,2017/08/25,26389097C,RMB,2.5038
T2730D 宏利中離債 B-CNY,2017/08/25,26389097D,RMB,2.1695
T2733A 宏利東方明珠-CNY,2017/08/25,31893103B,RMB,72.9816
T2733Y 宏利東方明珠-USD,2017/08/25,31893103A,USD,11.0016
T2763A 宏利美元高收債 A,2017/08/25,42267986A,NTD,10.2285
T2763B 宏利美元高收債 B,2017/08/25,42267986B,NTD,9.0077
T2763C 宏利美元高債AC H,2017/08/25,42267986C,RMB,10.283
T2763D 宏利美元高收債BC,2017/08/25,42267986D,RMB,9.5
T2763E 宏利美元高收債A$,2017/08/25,42267986E,USD,10.4215
T2763F 宏利美元高收債B$,2017/08/25,42267986F,USD,9.0636
T2763G 宏利美元高債BA H,2017/08/25,42267986G,AUD,9.164
T2777A 宏利3Y亞新興債A$,2017/08/25,42472699A,USD,9.9663
T2777B 宏利3Y亞新興債C$,2017/08/25,42472699B,USD,9.9641
T3113A 貝萊德亞高收債A,2017/08/25,42320125A,NTD,10.8489
T3113B 貝萊德亞高收債B,2017/08/25,42320125B,NTD,9.7234
T3113C 貝萊德亞高收債BC,2017/08/25,42320125C,RMB,10.9967
T3113D 貝萊德亞高收債B$,2017/08/25,42320125D,USD,10.5405
T3249A 野村全球美元債 A,2017/08/25,25624144A,NTD,11.2978
T3249B 野村全球美元債 B,2017/08/25,25624144B,NTD,8.435
T3249E 野村全球美元債AC,2017/08/25,25624144C,RMB,11.1718
T3249F 野村全球美元債BC,2017/08/25,25624144D,RMB,10.4349
T3256A 野村亞太複合債 A,2017/08/25,26310557A,NTD,13.5928
T3256B 野村亞太複合債 B,2017/08/25,26310557B,NTD,9.4989
T3256C 野村亞太複合債A$,2017/08/25,26310557E,USD,10.326
T3256D 野村亞太複合債B$,2017/08/25,26310557F,USD,10.0678
T3256E 野村亞太複合債AC,2017/08/25,26310557C,RMB,12.4058
T3256F 野村亞太複合債BC,2017/08/25,26310557D,RMB,10.1022
T3259A 野村環高債 A,2017/08/25,38480612A,NTD,10.3761
T3259B 野村環高債 B,2017/08/25,38480612B,NTD,8.2281
T3259C 野村環高債A$,2017/08/25,38480612C,USD,10.3724
T3259D 野村環高債B$,2017/08/25,38480612D,USD,8.2464
T3259E 野村環高債AC,2017/08/25,38480612E,RMB,11.2646
T3259F 野村環高債BC,2017/08/25,38480612F,RMB,8.919
T3287A 野村美利高收債A,2017/08/25,42313341A,NTD,11.0165
T3287B 野村美利高收債B,2017/08/25,42313341B,NTD,9.9415
T3287D 野村美利高收債B$,2017/08/25,42313341C,USD,10.309
T3287F 野村美利高收債BC,2017/08/25,42313341D,RMB,10.6146
T3294C 野村全球短收益 $,2017/08/25,42382347B,USD,10.5073
T3294Y 野村全球短收益,2017/08/25,42382347A,NTD,10.4862
T32A9A 野村亞太新興債A,2017/08/25,42519049A,NTD,10.1365
T32A9B 野村亞太新興債B,2017/08/25,42519049B,NTD,10.1365
T32A9C 野村亞太新興債A$,2017/08/25,42519049C,USD,10.1484
T32A9D 野村亞太新興債B$,2017/08/25,42519049D,USD,10.1484
T32A9E 野村亞太新興債AC,2017/08/25,42519049E,RMB,10.1709
T32A9F 野村亞太新興債BC,2017/08/25,42519049F,RMB,10.1709
T3322A 聯邦囍新興亞債 A,2017/08/25,31887600A,NTD,11.503
T3322B 聯邦囍新興亞債 B,2017/08/25,31887600B,NTD,9.3341
T3322C 聯邦囍新興亞債AC,2017/08/25,31887600C,RMB,11.9052
T3322D 聯邦囍新興亞債BC,2017/08/25,31887600D,RMB,11.049
T3326A 聯邦新興資源債 A,2017/08/25,31998423A,NTD,11.2366
T3326B 聯邦新興資源債 B,2017/08/25,31998423B,NTD,9.013
T3335A 聯邦永騰亞高債A,2017/08/25,42386420A,NTD,10.4074
T3335B 聯邦永騰亞高債B,2017/08/25,42386420B,NTD,9.6531
T3335C 聯邦永騰亞高債AC,2017/08/25,42386420C,RMB,11.7345
T3335D 聯邦永騰亞高債BC,2017/08/25,42386420D,RMB,10.8993
T3335E 聯邦永騰亞高債A$,2017/08/25,42386420E,USD,11.0764
T3335F 聯邦永騰亞高債B$,2017/08/25,42386420F,USD,10.2759
T3516B 未來資亞高收債 B,2017/08/25,26299194B,NTD,10.4674
T3516Y 未來亞洲高收債 A,2017/08/25,26299194A,NTD,12.3265
T3520A 未來資產新興債 A,2017/08/25,31939614A,NTD,9.3068
T3520B 未來資產新興債 B,2017/08/25,31939614B,NTD,7.5163
T3607B 安聯全球債 B,2017/08/25,98669250B,NTD,10.876
T3607Y 安聯全球債 A,2017/08/25,98669250A,NTD,12.2718
T3732A 國泰新興高收債 A,2017/08/25,26331835A,NTD,10.9075
T3732B 國泰新興高收債 B,2017/08/25,26331835B,NTD,7.4905
T3732C 國泰新興高收債A$,2017/08/25,26331835C,USD,0.3496
T3732D 國泰新興高收債B$,2017/08/25,26331835D,USD,0.246
T3732E 國泰新興高收債AC,2017/08/25,26331835E,RMB,2.2518
T3732F 國泰新興高收債BC,2017/08/25,26331835F,RMB,1.5725
T3732G 國泰新興高收債I$,2017/08/25,26331835G,USD,0.3707
T3737A 國泰策略高收債 A,2017/08/25,31913488A,NTD,10.9959
T3737B 國泰策略高收債 B,2017/08/25,31913488B,NTD,8.3791
T3737C 國泰策略高收債A$,2017/08/25,31913488C,USD,0.3652
T3737D 國泰策略高收債B$,2017/08/25,31913488D,USD,0.277
T3741U 國泰中國新債USDA,2017/08/25,38482914B,USD,0.3358
T3741Y 國泰中國新興債券,2017/08/25,38482914A,NTD,10.0238
T3768A 國泰中國高收債A,2017/08/25,42313481A,NTD,9.9378
T3768B 國泰中國高收債B,2017/08/25,42313481B,NTD,8.9512
T3768C 國泰中國高收債A$,2017/08/25,42313481C,USD,0.3267
T3768D 國泰中國高收債AC,2017/08/25,42313481D,RMB,2.2011
T3806A 富達亞洲總報酬A,2017/08/25,42439952A,NTD,10.3418
T3806B 富達亞洲總報酬B,2017/08/25,42439952B,NTD,10.0155
T3806C 富達亞洲總報酬A$,2017/08/25,42439952C,USD,10.5359
T3806D 富達亞洲總報酬B$,2017/08/25,42439952D,USD,10.2341
T3806E 富達亞洲總報酬AC,2017/08/25,42439952E,RMB,10.7402
T3806F 富達亞洲總報酬BC,2017/08/25,42439952F,RMB,9.9398
T3806G 富達亞洲總報酬I,2017/08/25,42439952G,NTD,10.1148
T3806H 富達亞洲總報酬Id,2017/08/25,42439952H,NTD,10.0843
T3807A 富達新市企債AA,2017/08/25,42519391A,NTD,10.0343
T3807B 富達新市企債AB,2017/08/25,42519391B,NTD,10.0277
T3807C 富達新市企債AA$,2017/08/25,42519391C,USD,10.0291
T3807D 富達新市企債AB$,2017/08/25,42519391D,USD,10.0294
T3807E 富達新市企債AAC,2017/08/25,42519391E,RMB,10.0225
T3807F 富達新市企債ABC,2017/08/25,42519391F,RMB,10.0222
T3807G 富達新市企債IA,2017/08/25,42519391G,NTD,10.0421
T3807H 富達新市企債IB,2017/08/25,42519391H,NTD,10.039
T4012A 德銀亞洲債 A,2017/08/25,26300262A,NTD,13.1633
T4012B 德銀亞洲債 B,2017/08/25,26300262B,NTD,8.6736
T4012C 德銀亞洲債 A$,2017/08/25,26300262C,USD,11.4258
T4012D 德銀亞洲債 B$,2017/08/25,26300262D,USD,11.684
T4012E 德銀亞洲高收債AC,2017/08/25,26300262E,RMB,14.4969
T4012F 德銀亞洲高收債BC,2017/08/25,26300262F,RMB,10.6763
T4121A 凱基新興亞洲債 A,2017/08/25,31977320A,NTD,10.4494
T4121B 凱基新興亞洲債 B,2017/08/25,31977320B,NTD,8.5883
T4214A 施羅德全球策略 A,2017/08/25,26265912A,NTD,10.9921
T4214B 施羅德全球策略 B,2017/08/25,26265912B,NTD,6.863
T4214C 施羅德全球策略BC,2017/08/25,26265912C,RMB,11.4534
T4216A 施羅德中高 A,2017/08/25,31825598A,NTD,11.944
T4216B 施羅德中高 B,2017/08/25,31825598B,NTD,9.1364
T4216C 施羅德中高 A-USD,2017/08/25,31825598C,USD,0.4251
T4216D 施羅德中高 B-USD,2017/08/25,31825598D,USD,0.3175
T4216E 施羅德中高 A-CNY,2017/08/25,31825598E,RMB,2.7314
T4216F 施羅德中高 B-CNY,2017/08/25,31825598F,RMB,2.1214
T4218A 施羅德中國債券A$,2017/08/25,31999979A,USD,10.9012
T4218B 施羅德中國債券B$,2017/08/25,31999979B,USD,9.3121
T4218C 施羅德中國債券AC,2017/08/25,31999979C,RMB,12.0504
T4218D 施羅德中國債券BC,2017/08/25,31999979D,RMB,10.3125
T4219A 施羅德四年主權B,2017/08/25,42440509A,NTD,10.2848
T4219B 施羅德四年主權A$,2017/08/25,42440509B,USD,10.5591
T4219C 施羅德四年主權B$,2017/08/25,42440509C,USD,10.3015
T4220A 施羅德六年新債,2017/08/25,42478666A,NTD,10.2844
T4220B 施羅德六年新債$,2017/08/25,42478666B,USD,10.3122
T4221A 施羅德四新市債A,2017/08/25,42517577A,NTD,10.0747
T4221B 施羅德四新市債B,2017/08/25,42517577B,NTD,10.1048
T4221C 施羅德四新市債A$,2017/08/25,42517577C,USD,10.0902
T4221D 施羅德四新市債B$,2017/08/25,42517577D,USD,10.0896
T4322A 華頓全球高收益 A,2017/08/25,25652470A,NTD,13.6384
T4322B 華頓全球高收益 B,2017/08/25,25652470B,NTD,9.0226
T4325A 華頓新興亞太債 A,2017/08/25,31828693A,NTD,10.8771
T4325B 華頓新興亞太債 B,2017/08/25,31828693B,NTD,8.6388
T4335A 華頓3y人幣新債A,2017/08/25,42530874A,NTD,10.0111
T4335B 華頓3y人幣新債B,2017/08/25,42530874B,NTD,10.0111
T4335C 華頓3y人幣新債AC,2017/08/25,42530874C,RMB,9.9958
T4335D 華頓3y人幣新債BC,2017/08/25,42530874D,RMB,9.9958
T4512A 富蘭全高收債A,2017/08/25,31836244A,NTD,10.7683
T4512B 富蘭全高收債B,2017/08/25,31836244B,NTD,8.0732
T4512C 富蘭全高收債A$,2017/08/25,31836244C,USD,10.1381
T4512D 富蘭全高收債B$,2017/08/25,31836244D,USD,8.1311
T4512E 富蘭全高收債AA,2017/08/25,31836244E,AUD,10.4396
T4512F 富蘭全高收債BA,2017/08/25,31836244F,AUD,8.1922
T4512G 富蘭全高收債AC,2017/08/25,31836244G,RMB,10.8973
T4512H 富蘭全高收債BC,2017/08/25,31836244H,RMB,9.2118
T4512J 富蘭全高收債AZ,2017/08/25,31836244I,ZAR,12.5431
T4512K 富蘭全高收債BZ,2017/08/25,31836244J,ZAR,10.7937
T4512L 富蘭全高收債C,2017/08/25,31836244K,NTD,9.7715
T4512M 富蘭全高收債C$,2017/08/25,31836244L,USD,9.8291
T4512N 富蘭全高收債CC,2017/08/25,31836244M,RMB,9.8879
T4514A 富蘭全球投資債 A,2017/08/25,31920832A,NTD,9.6379
T4514B 富蘭全球投資債 B,2017/08/25,31920832B,NTD,8.4698
T4514C 富蘭全球投資債A$,2017/08/25,31920832C,USD,10.0232
T4514D 富蘭全球投資債B$,2017/08/25,31920832D,USD,9.7019
T4516A 富蘭克林中高債 C,2017/08/25,38547418B,RMB,10.1118
T4516B 富蘭克林中高債 $,2017/08/25,38547418C,USD,9.6288
T4516Y 富蘭克林中國高收,2017/08/25,38547418A,NTD,9.2659
T4732Y 台新亞美短債,2017/08/25,48870809,NTD,11.024
T4744A 台新亞澳高收債 A,2017/08/25,31829551A,NTD,12.2478
T4744B 台新亞澳高收債 B,2017/08/25,31829551B,NTD,9.3608
T4744C 台新亞澳高收債A$,2017/08/25,31829551C,USD,0.4053
T4744D 台新亞澳高收債B$,2017/08/25,31829551D,USD,0.3166
T4748A 台新新興市場債 A,2017/08/25,31969530A,NTD,10.8837
T4748B 台新新興市場債 B,2017/08/25,31969530B,NTD,8.576
T4748C 台新新興市場債A$,2017/08/25,31969530C,USD,0.3586
T4748D 台新新興市場債B$,2017/08/25,31969530D,USD,0.2897
T4757A 台新絲路高收債A,2017/08/25,42484962A,NTD,10.0173
T4757B 台新絲路高收債B,2017/08/25,42484962B,NTD,10.0174
T4757C 台新絲路高收債A$,2017/08/25,42484962C,USD,9.9846
T4757D 台新絲路高收債B$,2017/08/25,42484962D,USD,9.9881
T4804A 合庫全球高收債 A,2017/08/25,31890485A,NTD,11.3285
T4804B 合庫全球高收債 B,2017/08/25,31890485B,NTD,8.7538
T4804C 合庫全球高收債A$,2017/08/25,31890485C,USD,10.8113
T4804D 合庫全球高收債B$,2017/08/25,31890485D,USD,9.5012
T4804E 合庫全球高收債AA,2017/08/25,31890485E,AUD,11.6392
T4804F 合庫全球高收債BA,2017/08/25,31890485F,AUD,9.7389
T4804G 合庫全球高收債AC,2017/08/25,31890485G,RMB,11.8395
T4804H 合庫全球高收債BC,2017/08/25,31890485H,RMB,10.0374
T4804J 合庫全球高收債C$,2017/08/25,31890485I,USD,9.9268
T0117A 兆豐國際新高債 A,2017/08/18,31923107A,NTD,10.2288
T0117B 兆豐國際新高債 B,2017/08/18,31923107B,NTD,8.42
T0332A 第一金全球高收 A,2017/08/18,25593418A,NTD,14.8594
T0332B 第一金全球高收 B,2017/08/18,25593418B,NTD,9.4346
T0332C 第一金全球高收A$,2017/08/18,25593418C,USD,9.7875
T0332D 第一金全球高收B$,2017/08/18,25593418D,USD,8.2816
T0332E 第一金全球高收AC,2017/08/18,25593418E,RMB,10.8079
T0332F 第一金全球高收BC,2017/08/18,25593418F,RMB,10.1795
T0345A 第一金中高債Aa,2017/08/18,42334486A,NTD,9.362
T0345B 第一金中高債Bb,2017/08/18,42334486B,NTD,8.7396
T0345C 第一金中高債AaC,2017/08/18,42334486C,RMB,10.4878
T0345D 第一金中高債BbC,2017/08/18,42334486D,RMB,9.8404
T0440A 匯豐資源豐富國-A,2017/08/18,25695077A,NTD,9.36
T0440B 匯豐資源豐富國-B,2017/08/18,25695077B,NTD,6.065
T0443A 匯豐亞洲高收債A,2017/08/18,26286281A,NTD,11.8841
T0443B 匯豐亞洲高收債B,2017/08/18,26286281B,NTD,8.63
T0443C 匯豐亞洲高收債AC,2017/08/18,26286281C,RMB,2.5634
T0443D 匯豐亞洲高收債BC,2017/08/18,26286281D,RMB,2.451
T0443E 匯豐亞洲高收債A$,2017/08/18,26286281E,USD,0.3844
T0443F 匯豐亞洲高收債B$,2017/08/18,26286281F,USD,0.3604
T0449A 匯豐中高收A-CNY,2017/08/18,26396604B,RMB,2.3903
T0449B 匯豐中高收B-CNY,2017/08/18,26396604C,RMB,2.0431
T0449C 匯豐中高收B,2017/08/18,26396604D,NTD,10.0655
T0449D 匯豐中高收A$,2017/08/18,26396604E,USD,0.3571
T0449E 匯豐中高收B$,2017/08/18,26396604F,USD,0.311
T0449Y 匯豐中高收A,2017/08/18,26396604A,NTD,11.8043
T0566Y 元大中國高收點心,2017/08/18,26394367,NTD,11.0491
T0594A 元大中國機會債券,2017/08/18,38546950A,NTD,9.8067
T0594B 元大中國機債 A C,2017/08/18,38546950B,RMB,10.5198
T0594C 元大中國機債 B C,2017/08/18,38546950C,RMB,9.9111
T0598A 元大新興印尼債A,2017/08/18,42321314A,NTD,11.1763
T0598B 元大新興印尼債B,2017/08/18,42321314B,NTD,10.2836
T0598C 元大新興印尼債B$,2017/08/18,42321314C,USD,11.1258
T0598D 元大新興印尼債BC,2017/08/18,42321314D,RMB,11.6541
T0599A 元大美元公司債A,2017/08/18,42381749A,NTD,9.6379
T0599B 元大美元公司債B,2017/08/18,42381749B,NTD,9.1843
T0599C 元大美元公司債A$,2017/08/18,42381749C,USD,10.4744
T0599D 元大美元公司債B$,2017/08/18,42381749D,USD,9.9152
T05A6A 元大新亞USD債A,2017/08/18,42481326A,NTD,10.0913
T05A6B 元大新亞USD債AH,2017/08/18,42481326B,NTD,10.0264
T05A6C 元大新亞USD債B,2017/08/18,42481326C,NTD,10.033
T05A6D 元大新亞USD債A$,2017/08/18,42481326D,USD,10.1005
T05A6E 元大新亞USD債B$,2017/08/18,42481326E,USD,10.0422
T0612A 景順人幣新亞息 A,2017/08/18,38522556A,NTD,10.4998
T0612B 景順人幣新亞息 B,2017/08/18,38522556B,NTD,8.8074
T0612C 景順人幣新亞息A$,2017/08/18,38522556C,USD,10.5713
T0612D 景順人幣新亞息B$,2017/08/18,38522556D,USD,8.9306
T0612E 景順人幣新亞息AC,2017/08/18,38522556E,RMB,11.3963
T0612F 景順人幣新亞息BC,2017/08/18,38522556F,RMB,9.6273
T0614A 景順2023新主債A,2017/08/18,42524129A,NTD,9.9971
T0614B 景順2023新主債B,2017/08/18,42524129B,NTD,9.9935
T0614C 景順2023新主債A$,2017/08/18,42524129C,USD,10.0441
T0614D 景順2023新主債B$,2017/08/18,42524129D,USD,10.0461
T0737A 瀚亞全球高收債 A,2017/08/18,26257384A,NTD,12.3822
T0737B 瀚亞全球高收債 B,2017/08/18,26257384B,NTD,8.558
T0737C 瀚亞全球高收債 C,2017/08/18,26257384C,NTD,9.5811
T0737D 瀚亞全球高收債A$,2017/08/18,26257384D,USD,10.317
T0737E 瀚亞全球高收債B$,2017/08/18,26257384E,USD,8.4999
T0737F 瀚亞全球高收債AA,2017/08/18,26257384F,AUD,10.0527
T0737G 瀚亞全球高收債BA,2017/08/18,26257384G,AUD,7.6551
T0737H 瀚亞全球高收債AC,2017/08/18,26257384H,RMB,10.4458
T0737J 瀚亞全球高收債BC,2017/08/18,26257384I,RMB,8.1193
T0746A 瀚亞南非債A-RAND,2017/08/18,31999540A,ZAR,12.1905
T0746B 瀚亞南非債B-RAND,2017/08/18,31999540B,ZAR,9.2419
T0811Y 保德信瑞騰,2017/08/18,20089122,NTD,15.4752
T0840A 保德信亞新興債 A,2017/08/18,26320990A,NTD,11.6454
T0840B 保德信亞新興債 B,2017/08/18,26320990B,NTD,9.2086
T0860A 保德信新企業債 A,2017/08/18,31968075A,NTD,11.1285
T0860B 保德信新企業債 B,2017/08/18,31968075B,NTD,8.8336
T0928A 統一新興企業債 A,2017/08/18,31980155A,NTD,10.7081
T0928B 統一新興企業債 B,2017/08/18,31980155B,NTD,8.8671
T0932A 統一中國高收債A,2017/08/18,42326710A,NTD,10.637
T0932B 統一中國高收債B,2017/08/18,42326710B,NTD,9.5664
T0932C 統一中國高收債A$,2017/08/18,42326710C,USD,10.9897
T0932D 統一中國高收債B$,2017/08/18,42326710D,USD,9.8959
T0932E 統一中國高收債AC,2017/08/18,42326710E,RMB,11.5284
T0932F 統一中國高收債BC,2017/08/18,42326710F,RMB,10.299
T1034A 富邦全球投資 A,2017/08/18,26275812A,NTD,10.9556
T1034B 富邦全球投資 B,2017/08/18,26275812B,NTD,9.625
T1034C 富邦全球投資 A$,2017/08/18,26275812C,USD,0.3474
T1034D 富邦全球投資 B$,2017/08/18,26275812D,USD,0.3397
T1039A 富邦策略高收債A,2017/08/18,31826230A,NTD,12.3526
T1039B 富邦策略高收債B,2017/08/18,31826230B,NTD,9.9435
T1039C 富邦策略高收債C,2017/08/18,31826230C,NTD,9.4309
T1039D 富邦策略高收債A$,2017/08/18,31826230D,USD,0.4014
T1039E 富邦策略高收債C$,2017/08/18,31826230E,USD,0.3137
T1041A 富邦中高債 A-CNY,2017/08/18,31946426A,RMB,13.033
T1041B 富邦中高債 B-CNY,2017/08/18,31946426B,RMB,10.1257
T1041C 富邦中高債 A-USD,2017/08/18,31946426C,USD,1.9358
T1041D 富邦中高債 B-USD,2017/08/18,31946426D,USD,1.549
T1042A 富邦中優債 A-CNY,2017/08/18,31946404A,RMB,11.5069
T1042B 富邦中優債 B-CNY,2017/08/18,31946404B,RMB,10.2465
T1042C 富邦中優債 A-USD,2017/08/18,31946404C,USD,1.6952
T1042D 富邦中優債 B-USD,2017/08/18,31946404D,USD,1.5285
T1139A 摩根新市高收 A,2017/08/18,26297196A,NTD,11.1451
T1139B 摩根新市高收 B,2017/08/18,26297196B,NTD,8.3008
T1140A 摩根亞洲高收債 A,2017/08/18,26376229A,NTD,12.7219
T1140B 摩根亞洲高收債 B,2017/08/18,26376229B,NTD,9.2486
T1140C 摩根亞洲高債B$,2017/08/18,26376229C,USD,9.4381
T1140E 摩根亞洲高收債BC,2017/08/18,26376229D,RMB,10.5515
T1141A 摩根新興龍虎債 A,2017/08/18,31892738A,NTD,10.9307
T1141B 摩根新興龍虎債 B,2017/08/18,31892738B,NTD,8.9397
T1233A 華南人民幣高收 A,2017/08/18,31972492A,NTD,10.2849
T1233B 華南人民幣高收 B,2017/08/18,31972492B,NTD,8.3834
T1233C 華南人民幣高收AC,2017/08/18,31972492C,RMB,11.038
T1233D 華南人民幣高收BC,2017/08/18,31972492D,RMB,9.024
T1255A 華四年新美元債A,2017/08/18,42519293A,NTD,9.6443
T1255B 華四年新美元債B,2017/08/18,42519293B,NTD,9.6443
T1255C 華四年新美元債A$,2017/08/18,42519293C,USD,9.6118
T1255D 華四年新美元債B$,2017/08/18,42519293D,USD,9.6118
T1434A 新光全球債券A,2017/08/18,42443463A,NTD,9.8305
T1434B 新光全球債券B,2017/08/18,42443463B,NTD,9.6942
T1434C 新光全球債券A$,2017/08/18,42443463C,USD,10.2183
T1434D 新光全球債券B$,2017/08/18,42443463D,USD,10.0825
T1435A 新光新大東協債A,2017/08/18,42467422A,NTD,10.0763
T1435B 新光新大東協債B,2017/08/18,42467422B,NTD,9.9677
T1435C 新光新大東協債A$,2017/08/18,42467422C,USD,10.191
T1435D 新光新大東協債B$,2017/08/18,42467422D,USD,10.0833
T1435E 新光新大東協債AC,2017/08/18,42467422E,RMB,9.9185
T1435F 新光新大東協債BC,2017/08/18,42467422F,RMB,9.8054
T1503A 瑞銀亞洲高收債 A,2017/08/18,26289695A,NTD,14.0752
T1503B 瑞銀亞洲高收債 B,2017/08/18,26289695B,NTD,9.1828
T1626A 群益亞新投資債 A,2017/08/18,31816633A,NTD,9.9625
T1626B 群益亞新投資債 B,2017/08/18,31816633B,NTD,7.9748
T1628A 群益全球新興債 A,2017/08/18,31892569A,NTD,10.3784
T1628B 群益全球新興債 B,2017/08/18,31892569B,NTD,7.9108
T1654A 群益中國高收債,2017/08/18,38621459A,NTD,10.2166
T1654B 群益中國高收債$,2017/08/18,38621459B,USD,10.6517
T1654C 群益中國高收債C,2017/08/18,38621459C,RMB,11.2461
T1711Y 德信萬瑞,2017/08/18,99636428,NTD,10.9619
T1809A 聯博新市企業債A2,2017/08/18,31936709A,NTD,10.7451
T1809B 聯博新市企業債AA,2017/08/18,31936709B,NTD,8.2935
