基金碼,年月日,基金統編,幣別,淨值(元)
T3731U 國泰中國內需 $,2018/02/23,26317735B,USD,0.7603
T3731Y 國泰中國內需增長,2018/02/23,26317735A,NTD,20.4
T3734U 國泰中新興戰略 $,2018/02/23,31821137B,USD,0.7662
T3734Y 國泰中國新興戰略,2018/02/23,31821137A,NTD,22.64
T3735Y 國泰價值卓越,2018/02/23,31837449,NTD,14.41
T3745A 國泰亞洲成長,2018/02/23,38600412A,NTD,12.63
T3745B 國泰亞洲成長 $,2018/02/23,38600412B,USD,0.4453
T3767A 國泰歐洲精選基金,2018/02/23,42305546A,NTD,11.14
T3767B 國泰歐洲精選 $,2018/02/23,42305546B,USD,0.3996
T3771A 國泰全球高股息,2018/02/23,42401610A,NTD,10.67
T3771B 國泰全球高股息 $,2018/02/23,42401610B,USD,0.3637
T3771C 國泰全球高股息 C,2018/02/23,42401610C,RMB,2.2988
T3771D 國泰全球高股息 A,2018/02/23,42401610D,AUD,0.466
T3803Y 富達台灣成長,2018/02/23,13984165,NTD,29.92
T4001Y 德銀遠東DWS 台灣,2018/02/23,18499732,NTD,16.95
T4006Y 德銀遠東DWS 全物,2018/02/23,99632577,NTD,18.24
T4011Y 德銀DWS 全球神農,2018/02/23,26263787,NTD,9.94
T4101Y 凱基開創,2018/02/23,13539952,NTD,26.23
T4103Y 凱基台商天下,2018/02/23,48882220,NTD,13.84
T4105Y 凱基亞洲四金磚,2018/02/23,48997927,NTD,18.05
T4112Y 凱基台灣精五門,2018/02/23,25612029,NTD,20.92
T4115Y 凱基資源國,2018/02/23,26258172,NTD,10.35
T4117Y 凱基新興中小,2018/02/23,26323981A,NTD,19.27
T4119Y 凱基雲端趨勢,2018/02/23,31884076A,NTD,20.55
T4122Y 凱基亞太高股息,2018/02/23,38533667,NTD,13.81
T4123A 凱基護城河基金,2018/02/23,38590907A,NTD,12.66
T4123B 凱基護城河基金$,2018/02/23,38590907B,USD,13.0423
T4124A 凱基亞護城河,2018/02/23,42306377A,NTD,13.05
T4124B 凱基亞護城河 USD,2018/02/23,42306377B,USD,13.9176
T4124C 凱基亞護城河 CNY,2018/02/23,42306377C,RMB,14.2
T4125A 凱基銀髮商機,2018/02/23,42402738A,NTD,10.83
T4125B 凱基銀髮商機 $,2018/02/23,42402738B,USD,11.9053
T4125C 凱基銀髮商機 C,2018/02/23,42402738C,RMB,11.27
T4127A 凱基醫院長照,2018/02/23,42485940A,NTD,10.61
T4127B 凱基醫院長照$,2018/02/23,42485940B,USD,10.8835
T4209A 施羅德台樂活Ia,2018/02/23,48948834B,NTD,"4,312.22"
T4209Y 施羅德台樂活Aa,2018/02/23,48948834A,NTD,19.06
T4301Y 華頓台灣,2018/02/23,14694495,NTD,24.37
T4303Y 華頓中小型,2018/02/23,80892778,NTD,23.7
T4309Y 華頓全球黑鑽油源,2018/02/23,48712112,NTD,5.88
T4314Y 華頓全球時尚精品,2018/02/23,48842261,NTD,16.87
T4404Y 安本標準兩岸價值,2018/02/23,31923248A,NTD,11.79
T4502Y 富蘭克林華美第一,2018/02/23,15733973,NTD,39.64
T4504A 富蘭克林新世 USD,2018/02/23,48997270B,USD,13.82
T4504B 富蘭克林新世 CNY,2018/02/23,48997270C,RMB,13.67
T4504Y 富蘭克林華美新世,2018/02/23,48997270A,NTD,15.24
T4505Y 富蘭克林華美中華,2018/02/23,25515602,NTD,14.94
T4509A 富蘭克林中消費 C,2018/02/23,26287795B,RMB,11.16
T4509B 富蘭克林中消費 $,2018/02/23,26287795C,USD,13.01
T4509Y 富蘭克林中國消費,2018/02/23,26287795A,NTD,10.86
T4510Y 富蘭克林高科技,2018/02/23,26310297,NTD,20.1
T4511Y 富蘭克林華美傳產,2018/02/23,26310310,NTD,19.46
T4515A 富蘭克林中國A股C,2018/02/23,38547424B,RMB,9.96
T4515B 富蘭克林中國A股$,2018/02/23,38547424C,USD,12.4
T4515Y 富蘭克林中國 A股,2018/02/23,38547424A,NTD,11.52
T4517A 富蘭克林全球成長,2018/02/23,38639351A,NTD,10.57
T4517B 富蘭全球成長 $,2018/02/23,38639351B,USD,11.45
T4521A 富蘭美高股息A,2018/02/23,42483963A,NTD,9.85
T4521B 富蘭美高股息B,2018/02/23,42483963B,NTD,9.66
T4521C 富蘭美高股息A$,2018/02/23,42483963C,USD,10.13
T4521D 富蘭美高股息B$,2018/02/23,42483963D,USD,9.93
T4526A 富蘭克林全球醫,2018/02/23,42547333A,NTD,9.77
T4526B 富蘭克林全球醫$,2018/02/23,42547333B,USD,10
T4706Y 台新主流,2018/02/23,48858663,NTD,24.02
T4711Y 台新中國精中小,2018/02/23,25691213A,NTD,12.06
T4712Y 台新台灣中小基金,2018/02/23,81588536,NTD,37.99
T4714Y 台新中國通,2018/02/23,80894446,NTD,47.1
T4720Y 台新2000高科,2018/02/23,17602821,NTD,35.36
T4737Y 台新新興市場機會,2018/02/23,26291783,NTD,6.67
T4739Y 台新印度,2018/02/23,26322646,NTD,15.67
T4758A 台新智慧生活基金,2018/02/23,42549228A,NTD,10.05
T4758B 台新智慧生活$,2018/02/23,42549228B,USD,10.2912
T4801Y 合庫台灣基金,2018/02/23,26320632,NTD,11.49
T4805Y 合庫全球新興市場,2018/02/23,31922640,NTD,9.9
T4808A 合庫全球高股息A,2018/02/23,42375676A,NTD,10.23
T4808B 合庫全球高股息B,2018/02/23,42375676B,NTD,9.58
T4808C 合庫全球高股息A$,2018/02/23,42375676C,USD,11.55
T4808D 合庫全球高股息B$,2018/02/23,42375676D,USD,10.98
T5001A 路博邁AR台股TA,2018/02/23,42532205A,NTD,9.75
T5001B 路博邁AR台股TB,2018/02/23,42532205B,NTD,9.54
T0102Y 兆豐國際第一,2018/02/12,00965469,NTD,12.4
T0103Y 兆豐國際國民,2018/02/12,01050148,NTD,21.94
T0104Y 兆豐國際全球,2018/02/12,00992769,NTD,30.72
T0107Y 兆豐國際中小,2018/02/12,81584996,NTD,13.92
T0108Y 兆豐國際電子,2018/02/12,73991751,NTD,24.3
T0109Y 兆豐國際生命科學,2018/02/12,14699772,NTD,15.11
T0110Y 兆豐豐台灣,2018/02/12,10341837,NTD,31.29
T0112Y 兆豐國際綠鑽,2018/02/12,25637773,NTD,7.86
T0114Y 兆豐國際全球高股,2018/02/12,26278352,NTD,11.32
T0115B 兆豐國際民生$,2018/02/12,26299315B,USD,12.69
T0115Y 兆豐國際民生動力,2018/02/12,26299315A,NTD,11.94
T0119A 兆豐中國 A股,2018/02/12,38592074A,NTD,20.85
T0119B 兆豐中國 A股 $,2018/02/12,38592074B,USD,21.24
T0119C 兆豐中國 A股CNY,2018/02/12,38592074C,RMB,15.07
T0311Y 第一金店頭,2018/02/12,20092528,NTD,8.75
T0313Y 第一金小型,2018/02/12,73989002,NTD,33.56
T0314Y 第一金電子,2018/02/12,19341318,NTD,29.52
T0316Y 第一金亞洲科技,2018/02/12,17612378,NTD,20.69
T0318Y 第一金大中華,2018/02/12,15739619,NTD,24.28
T0331Y 第一金全球大趨勢,2018/02/12,10338642,NTD,22.05
T0334A 第一金中國世紀 C,2018/02/12,25620512B,RMB,13.93
T0334Y 第一金中國世紀,2018/02/12,25620512A,NTD,10.59
T0335Y 第一金亞洲新興市,2018/02/12,25652648,NTD,14.1
T0336Y 第一金創新,2018/02/12,26202396,NTD,20.37
T0346A 第一AI機器人Aa,2018/02/12,42399017A,NTD,13.51
T0346B 第一AI機器人Aa$,2018/02/12,42399017B,USD,15.0151
T0347A 第一AI FTech A,2018/02/12,42455621A,NTD,12.21
T0347B 第一AI FTech A$,2018/02/12,42455621B,USD,13.3421
T0349A 第一金水電 A,2018/02/12,42539761A,NTD,9.02
T0349B 第一金水電 B,2018/02/12,42539761B,NTD,8.91
T0349C 第一金水電 A $,2018/02/12,42539761C,USD,9.1702
T0349D 第一金水電 B $,2018/02/12,42539761D,USD,9.0587
T0349E 第一金水電 AN,2018/02/12,42539761E,NTD,9.02
T0349F 第一金水電 BN,2018/02/12,42539761F,NTD,8.91
T0349G 第一金水電 AN$,2018/02/12,42539761G,USD,9.1716
T0349H 第一金水電 BN$,2018/02/12,42539761H,USD,9.0598
T0406Y 匯豐成功,2018/02/12,76941376,NTD,36.99
T0408Y 匯豐龍鳳A,2018/02/12,01031298A,NTD,49.19
T0410Y 匯豐龍騰電子,2018/02/12,92017794,NTD,35.74
T0415Y 匯豐台灣精典,2018/02/12,73987671,NTD,22.98
T0417Y 匯豐太平洋精典,2018/02/12,18031954,NTD,17.65
T0425Y 匯豐金磚動力,2018/02/12,48686374,NTD,15.03
T0428Y 匯豐新鑽動力,2018/02/12,48784327,NTD,11.28
T0431Y 匯豐全球關鍵資源,2018/02/12,48925001,NTD,7.73
T0436A 匯豐中國動力 CNY,2018/02/12,25500903B,RMB,3.42
T0436B 匯豐中國動力 USD,2018/02/12,25500903C,USD,0.54
T0436Y 匯豐中國動力,2018/02/12,25500903A,NTD,15.88
T0439Y 匯豐黃金及礦業股,2018/02/12,25651866,NTD,5.06
T0453A 匯豐中國 A股聚 C,2018/02/12,38482745B,RMB,2.9777
T0453B 匯豐中國 A股聚 $,2018/02/12,38482745C,USD,0.4702
T0453Y 匯豐中國 A股匯聚,2018/02/12,38482745A,NTD,13.824
T0475A 匯豐中國科技精選,2018/02/12,42325064A,NTD,10.71
T0475B 匯豐中國科技選 C,2018/02/12,42325064B,RMB,11.98
T0475C 匯豐中國科技選 $,2018/02/12,42325064C,USD,12.05
T0502Y 元多福,2018/02/12,01032058,NTD,52.09
T0503Y 元大多多基金,2018/02/12,92001765,NTD,18
T0504Y 元卓越,2018/02/12,92026219,NTD,48.83
T0506Y 元店頭,2018/02/12,20080023,NTD,8.27
T0508Y 元高科,2018/02/12,81584335,NTD,16.31
T0509Y 元大經貿基金,2018/02/12,83863951,NTD,33.8
T0513Y 新主流,2018/02/12,17139204,NTD,23.17
T0516Y 元大巴菲特基金,2018/02/12,18036281,NTD,28.45
T0537Y 元大亞太成長基金,2018/02/12,48708243,NTD,9.94
T0538Y 元大泛歐成長基金,2018/02/12,48753324,NTD,9.35
T0546A 元大全球公用能 A,2018/02/12,48952816A,NTD,8.84
T0546B 元大全球公用能 B,2018/02/12,48952816B,NTD,6.77
T0553Y 元大全球農業商機,2018/02/12,10348058,NTD,16.15
T0556A 元大新中國 $,2018/02/12,25520400B,USD,11.698
T0556B 元大新中國 C,2018/02/12,25520400C,RMB,11.47
T0556Y 元大新中國基金,2018/02/12,25520400A,NTD,11.11
T0557Y 元大印度基金,2018/02/12,25622390,NTD,12.9
T0558Y 元大新興亞洲,2018/02/12,25643156,NTD,11.84
T0560Y 元大華夏中小,2018/02/12,26206323,NTD,8.41
T0567Y 元2001,2018/02/12,00974066,NTD,60.69
T0568Y 元大績效基金,2018/02/12,92004566,NTD,48.43
T0572Y 元大精準中小基金,2018/02/12,14542287,NTD,20.85
T0589Y 元大新興市場 ESG,2018/02/12,26326707,NTD,12.98
T0596A 元大大中華 TMT,2018/02/12,38639090A,NTD,11.25
T0596B 元大大中華 TMT C,2018/02/12,38639090B,RMB,12.17
T0597A 元大全股票入息A,2018/02/12,42307684A,NTD,10.38
T0597B 元大全股票入息B,2018/02/12,42307684B,NTD,9.47
T0597C 元大全股票入息B$,2018/02/12,42307684C,USD,10.007
T0601Y 景順潛力,2018/02/12,92019786,NTD,34.47
T0603Y 景順全球科技,2018/02/12,97993482,NTD,19.73
T0605Y 景順台灣科技,2018/02/12,73989256,NTD,33.37
T0606Y 景順主流,2018/02/12,17140568,NTD,18.83
T0609Y 景順全球康健,2018/02/12,14687516,NTD,16.97
T0704Y 瀚亞高科技,2018/02/12,92003102,NTD,55.31
T0705Y 瀚亞外銷,2018/02/12,92012572,NTD,38.58
T0708Y 瀚亞菁華,2018/02/12,97990696,NTD,20.61
T0711Y 瀚亞中小型股,2018/02/12,81595924,NTD,20.14
T0715Y 瀚亞電通網,2018/02/12,17603899,NTD,14.27
T0716Y 瀚亞歐洲,2018/02/12,17611814,NTD,11.68
T0718Y 瀚亞美國高科技,2018/02/12,14692623,NTD,23.41
T0723A 瀚亞印度 USD,2018/02/12,21704130B,USD,14.16
T0723B 瀚亞印度 CNY,2018/02/12,21704130C,RMB,13.86
T0723Y 瀚亞印度,2018/02/12,21704130A,NTD,29.95
T0727B 瀚亞亞太高股息 B,2018/02/12,48733897B,NTD,9.54
T0727C 瀚亞亞太高股息A$,2018/02/12,48733897C,USD,11.31
T0727D 瀚亞亞太高股息B$,2018/02/12,48733897D,USD,9.97
T0727E 瀚亞亞太高股息AC,2018/02/12,48733897E,RMB,11.71
T0727F 瀚亞亞太高股息BC,2018/02/12,48733897F,RMB,9.63
T0727Y 瀚亞亞太高股息 A,2018/02/12,48733897A,NTD,15.29
T0732Y 瀚亞亞太基礎建設,2018/02/12,48885958,NTD,11.2
T0735B 瀚亞非洲B-RAND,2018/02/12,10357632B,ZAR,11.66
T0735Y 瀚亞非洲 A,2018/02/12,10357632A,NTD,21.85
T0739A 瀚亞中國 A股C,2018/02/12,26384902B,RMB,13.75
T0739Y 瀚亞中國 A股,2018/02/12,26384902A,NTD,14.88
T0751A 瀚亞全球策收股A,2018/02/12,42443772A,NTD,10.4
T0751B 瀚亞全球策收股B,2018/02/12,42443772B,NTD,9.95
T0751C 瀚亞全球策收股A$,2018/02/12,42443772C,USD,11.24
T0751D 瀚亞全球策收股B$,2018/02/12,42443772D,USD,10.72
T0751E 瀚亞全球策收股AC,2018/02/12,42443772E,RMB,10.67
T0751F 瀚亞全球策收股BC,2018/02/12,42443772F,RMB,10.1
T0802Y 保德信高成長Aa,2018/02/12,01032183,NTD,81.59
T0803Y 保德信金滿意,2018/02/12,92013967,NTD,38.35
T0804Y 保德信亞太,2018/02/12,92029139,NTD,21.92
T0806Y 保德信店頭,2018/02/12,97988636,NTD,32.05
T0807Y 保德信第一,2018/02/12,20097447,NTD,23.63
T0808Y 保德信科技島,2018/02/12,73990649,NTD,23.24
T0809Y 保德信大中華,2018/02/12,73998065A,NTD,30.18
T0810Y 保德信中小型,2018/02/12,83866508,NTD,40.83
T0812Y 保德信新世紀,2018/02/12,17602625,NTD,9.6
T0815Y 保德信台商全方位,2018/02/12,13528977,NTD,31.62
T0816B 保德信全球醫療 $,2018/02/12,14692638B,USD,9.35
T0816Y 保德信全球醫療生,2018/02/12,14692638A,NTD,29.55
T0817Y 保德信全球中小,2018/02/12,98755451A,NTD,28.64
T0826Y 保德信全球資源,2018/02/12,48938250,NTD,7.49
T0827Y 保德信全球基礎建,2018/02/12,48970455,NTD,11.47
T0828Y 保德信全球消費商,2018/02/12,10307155,NTD,17.51
T0832B 保德信中國品牌 $,2018/02/12,26290779B,USD,10.15
T0832C 保德信中國品牌 C,2018/02/12,26290779C,RMB,10.33
T0832Y 保德信中國品牌,2018/02/12,26290779A,NTD,11.09
T0836B 保德信中國中小 $,2018/02/12,38551094B,USD,10.75
T0836C 保德信中國中小 C,2018/02/12,38551094C,RMB,10.28
T0836Y 保德信中國中小,2018/02/12,38551094A,NTD,9.9
T0901Y 統一統信,2018/02/12,77537493,NTD,29.66
T0902Y 統一全天候A,2018/02/12,01031699A,NTD,96.71
T0903Y 統一黑馬,2018/02/12,92002244,NTD,52.18
T0904Y 統一龍馬,2018/02/12,92012762,NTD,64.09
T0906Y 統一中小,2018/02/12,97977878,NTD,23.23
T0909Y 統一經建,2018/02/12,81581724,NTD,40.9
T0910Y 統一奔騰,2018/02/12,73990253,NTD,50.96
T0911Y 統一大滿貫A,2018/02/12,17605622A,NTD,30.41
T0912Y 統一亞太,2018/02/12,18030553,NTD,26.32
T0921Y 統一強漢,2018/02/12,48863201A,NTD,24.09
T0922Y 統一台灣動力,2018/02/12,48934304,NTD,14.93
T0923Y 統一大龍印,2018/02/12,25637393,NTD,16.78
T0924Y 統一大中華中小,2018/02/12,26202889A,NTD,12.94
T0925Y 統一亞洲科技能源,2018/02/12,26318517,NTD,19.09
T0927Y 統一亞洲大金磚,2018/02/12,31841577,NTD,12.73
T0931Y 統一大龍騰中國,2018/02/12,38592911A,NTD,10.37
T0933A 統一全球新科技,2018/02/12,42386152A,NTD,13.89
T0933B 統一全球新科技 $,2018/02/12,42386152B,USD,15.2
T0933C 統一全球新科技 C,2018/02/12,42386152C,RMB,14.87
T1001Y 富邦FB A,2018/02/12,00974018A,NTD,11.87
T1004Y 富邦精準,2018/02/12,92002384,NTD,42.74
T1005Y 富邦長紅,2018/02/12,92010477,NTD,59.51
T1010Y 精銳FB,2018/02/12,20089755,NTD,10.37
T1011Y 富邦高成長,2018/02/12,81585475,NTD,22.22
T1012Y 科技FB,2018/02/12,83864683,NTD,22.18
T1017Y 富邦台灣心,2018/02/12,17148301,NTD,19.99
T1028B 富邦大中華成長 $,2018/02/12,48908684B,USD,0.2368
T1028Y 富邦大中華成長,2018/02/12,48908684A,NTD,6.96
T1102Y 摩根台灣增長,2018/02/12,01032162,NTD,48.54
T1104Y 摩根新興科技,2018/02/12,92012025,NTD,54.04
T1106Y 摩根亞洲,2018/02/12,92023780,NTD,56.22
T1108Y 摩根龍揚,2018/02/12,97999612,NTD,33.5
T1109Y 摩根東方科技,2018/02/12,20096209,NTD,35.63
T1110Y 摩根大歐洲,2018/02/12,73980092,NTD,17.91
T1111Y 摩根中小,2018/02/12,73989501,NTD,22.98
T1119Y 摩根全球α,2018/02/12,29245757,NTD,18.14
T1125Y 摩根新興35,2018/02/12,48768614,NTD,13.84
T1127Y 摩根全球發,2018/02/12,48860963,NTD,12.29
T1129Y 摩根新絲路,2018/02/12,48974190,NTD,10.6
T1130Y 摩根東方內需機會,2018/02/12,10313109,NTD,17.82
T1131Y 摩根金龍收成,2018/02/12,10348445,NTD,22.43
T1134Y 摩根中國亮點,2018/02/12,25627402,NTD,13.77
T1135Y 摩根台灣金磚A,2018/02/12,25636367A,NTD,19.29
T1136Y 摩根新金磚五國,2018/02/12,25684986,NTD,12.05
T1142B 摩根中國 A股 USD,2018/02/12,31944996B,USD,12.45
T1142Y 摩根中國 A股,2018/02/12,31944996A,NTD,15.11
T1145A 摩根泛亞太入息 A,2018/02/12,38532914A,NTD,11.31
T1145B 摩根泛亞太入息 B,2018/02/12,38532914B,NTD,9.84
T1145C 摩根泛亞太入息B$,2018/02/12,38532914C,USD,10.06
T1145E 摩根泛亞太入息BC,2018/02/12,38532914D,RMB,10.39
T1155A 摩根環股收益A,2018/02/12,42381001A,NTD,10.79
T1155B 摩根環股收益B,2018/02/12,42381001B,NTD,10.01
T1155C 摩根環股收益B$,2018/02/12,42381001C,USD,11
T1155D 摩根環股收益BC,2018/02/12,42381001D,RMB,11.07
T1201Y 華南永昌永昌,2018/02/12,00973762,NTD,18.53
T1217Y 華南永昌全球精品,2018/02/12,48824897,NTD,14.24
T1222Y 華南永昌全球神農,2018/02/12,48963047,NTD,10.06
T1238A 華南永昌中國A股C,2018/02/12,38546656B,RMB,7.95
T1238B 華南永昌中國A股$,2018/02/12,38546656C,USD,8.28
T1238Y 華南永昌中國A 股,2018/02/12,38546656A,NTD,11.54
T1249Y 華南物聯網,2018/02/12,42298518,NTD,12.26
T1402B 新光亞洲精選 USD,2018/02/12,15743509B,USD,25.01
T1402Y 新光亞洲精選,2018/02/12,15743509A,NTD,24.11
T1403B 新光中國成長$,2018/02/12,25515841B,USD,12.43
T1403C 新光中國成長C,2018/02/12,25515841C,RMB,11.41
T1403Y 新光中國成長,2018/02/12,25515841A,NTD,11.8
T1405Y 新光創新科技,2018/02/12,81585242,NTD,14.5
T1407Y 新光店頭,2018/02/12,73998071,NTD,23.72
T1408Y 新光大三通,2018/02/12,13986924,NTD,18.86
T1411Y 新光台灣富貴,2018/02/12,00974241,NTD,23.03
T1419Y 新光兩岸優勢,2018/02/12,25683760,NTD,13.53
T1430B 新光全球生醫療 $,2018/02/12,38600433B,USD,11.29
T1430Y 新光全球生技醫療,2018/02/12,38600433A,NTD,10.47
T1502Y 瑞銀全球創新趨勢,2018/02/12,48955264,NTD,7.07
T1601Y 群益奧斯卡,2018/02/12,48675778,NTD,25.07
T1603Y 群益葛萊美,2018/02/12,48749899,NTD,21.53
T1605B 群益新興金鑽 USD,2018/02/12,48852561B,USD,13.0441
T1605Y 群益新興金鑽,2018/02/12,48852561A,NTD,9.5
T1608Y 群益中小,2018/02/12,92028997,NTD,41.82
T1609Y 群益馬拉松A,2018/02/12,97984293A,NTD,111.56
T1610Y 群益東方盛世,2018/02/12,25602535,NTD,9.41
T1611B 群益華夏盛世$,2018/02/12,25629892B,USD,10.2579
T1611C 群益華夏盛世C,2018/02/12,25629892C,RMB,10.129
T1611Y 群益華夏盛世,2018/02/12,25629892A,NTD,16.12
T1612Y 群益店頭市場,2018/02/12,20081352,NTD,89.04
T1613Y 群益長安,2018/02/12,81591434,NTD,26.47
T1614Y 群益創新科技,2018/02/12,19339782,NTD,28.97
T1619Y 群益印巴雙星,2018/02/12,25675430A,NTD,11.5
T1620Y 群益亞太中小,2018/02/12,25691699,NTD,12.7
T1622B 群益東協成長 USD,2018/02/12,26285038C,USD,13.4868
T1622C 群益東協成長 CNY,2018/02/12,26285038B,RMB,14.1381
T1622Y 群益東協成長,2018/02/12,26285038A,NTD,12.71
T1623B 群益印度中小$,2018/02/12,26300586B,USD,14.6167
T1623C 群益印度中小C,2018/02/12,26300586C,RMB,15.1644
T1623Y 群益印度中小,2018/02/12,26300586A,NTD,16.11
T1625B 群益大中華雙力 $,2018/02/12,26385629B,USD,9.9119
T1625C 群益大中華雙力 C,2018/02/12,26385629C,RMB,12.2018
T1625Y 群益大中華雙力,2018/02/12,26385629A,NTD,9.78
T1649A 群益全球生技,2018/02/12,38486708A,NTD,13.31
T1649B 群益全球生技$,2018/02/12,38486708B,USD,14.1573
T1650A 群益美國新創,2018/02/12,38486685A,NTD,12.66
T1650B 群益美國新創$,2018/02/12,38486685B,USD,13.7557
T1651A 群益中國新機會,2018/02/12,38524463A,NTD,8.99
T1651B 群益中國新機會$,2018/02/12,38524463B,USD,9.8836
T1651C 群益中國新機會C,2018/02/12,38524463C,RMB,8.2146
T1652A 群益工業國A,2018/02/12,38531773A,NTD,11.46
T1652B 群益工業國B,2018/02/12,38531773B,NTD,9.89
T1652C 群益工業國A$,2018/02/12,38531773C,USD,12.8036
T1652D 群益工業國B$,2018/02/12,38531773D,USD,11.0176
T1652E 群益工業國AC,2018/02/12,38531773F,RMB,12.2169
T1652F 群益工業國BC,2018/02/12,38531773E,RMB,11.5194
T1657A 群益大印度基金,2018/02/12,42369604A,NTD,12.34
T1657B 群益大印度基金$,2018/02/12,42369604B,USD,13.6524
T1657C 群益大印度基金C,2018/02/12,42369604C,RMB,13.3572
T1661A 群益全球特別A,2018/02/12,42519414A,NTD,9.43
T1661B 群益全球特別B,2018/02/12,42519414B,NTD,9.14
T1661C 群益全球特別A$,2018/02/12,42519414C,USD,9.7015
T1661D 群益全球特別B$,2018/02/12,42519414D,USD,9.4075
T1661E 群益全球特別AC,2018/02/12,42519414E,RMB,9.8274
T1661F 群益全球特別BC,2018/02/12,42519414F,RMB,9.4708
T1701Y 德信大發,2018/02/12,97972846,NTD,28.39
T1706Y 德信數位時代,2018/02/12,18033138,NTD,27.78
T1712Y 德信中國精選成長,2018/02/12,25689835,NTD,12.23
T1713Y 德信台灣主流中小,2018/02/12,26288534,NTD,16.87
T1802Y 聯博大利,2018/02/12,97997635,NTD,36.43
T2003Y 日盛上選Aa,2018/02/12,81584975,NTD,30.01
T2004Y 日盛小而美,2018/02/12,73988876,NTD,18.06
T2005Y 日盛精選五虎,2018/02/12,17147078,NTD,35.9
T2006Y 日盛高科技,2018/02/12,17607591,NTD,15.93
T2007Y 日盛基金,2018/02/12,20084317,NTD,13.2
T2011Y 日盛新台商,2018/02/12,94991068,NTD,34.64
T2029Y 日盛亞洲機會基金,2018/02/12,48925706,NTD,7.58
T2030Y 日盛首選,2018/02/12,48948481,NTD,15.79
T2031Y 日盛全球抗暖化,2018/02/12,48968970,NTD,9.97
T2036Y 日盛MIT 主流,2018/02/12,26273336,NTD,14.85
T2037Y 日盛中國內需動力,2018/02/12,26323737,NTD,11.02
T2055A 日盛中國戰略A股,2018/02/12,42449987A,NTD,12.35
T2055B 日盛中國戰略A股C,2018/02/12,42449987B,RMB,12.13
T2055C 日盛中國戰略A股$,2018/02/12,42449987C,USD,12.54
T2101Y 柏瑞巨人,2018/02/12,20094820,NTD,12.42
T2109A 柏瑞亞太高股息 A,2018/02/12,48944099A,NTD,13.18
T2109B 柏瑞亞太高股息 B,2018/02/12,48944099B,NTD,8.81
T2109C 柏瑞亞太高股息AC,2018/02/12,48944099F,RMB,14.44
T2109D 柏瑞亞太高股息BC,2018/02/12,48944099C,RMB,10.2
T2109E 柏瑞亞太高股息N,2018/02/12,48944099D,NTD,11.63
T2109F 柏瑞亞太高股息NC,2018/02/12,48944099E,RMB,12.22
T2109J 柏瑞亞太高股息A$,2018/02/12,48944099I,USD,9.66
T2109L 柏瑞亞太高股息N$,2018/02/12,48944099K,USD,12.61
T2114Y 柏瑞五國金勢力建,2018/02/12,26259496,NTD,7.08
T2120A 柏瑞亞洲亮點股AC,2018/02/12,38547873B,RMB,13.5
T2120Y 柏瑞亞洲亮點股A,2018/02/12,38547873A,NTD,13.19
T2124A 柏瑞特股息收 A,2018/02/12,42468457A,NTD,9.88
T2124B 柏瑞特股息收 B,2018/02/12,42468457B,NTD,9.43
T2124C 柏瑞特股息收 N,2018/02/12,42468457C,NTD,9.51
T2124D 柏瑞特股息收N9,2018/02/12,42468457D,NTD,9.87
T2124E 柏瑞特股息收 AC,2018/02/12,42468457E,RMB,10.52
T2124F 柏瑞特股息收 BC,2018/02/12,42468457F,RMB,9.92
T2124G 柏瑞特股息收 NC,2018/02/12,42468457G,RMB,9.71
T2124H 柏瑞特股息收N9C,2018/02/12,42468457H,RMB,10.27
T2124J 柏瑞特股息收 A$,2018/02/12,42468457I,USD,10.32
T2124K 柏瑞特股息收 B$,2018/02/12,42468457J,USD,9.86
T2124L 柏瑞特股息收 N$,2018/02/12,42468457K,USD,9.74
T2124M 柏瑞特股息收N9$,2018/02/12,42468457L,USD,10.12
